country,iso,year,remove,target,yield_curve_slope,credit_gdp_2y_diff,cpi_2y_growth,debt_service_ratio,consumption_growth,investment_2y_diff,public_debt_2y_diff,broad_money_2y_diff,stock_price_2y_growth,current_account_2y_diff,global_yield_curve_slope,global_credit_gdp_2y_diff
Australia,AUS,1872,0,0,0.13735000000000053,-1.6959599357763255,-6.15382229585506,-15.149705770669364,-1.700387453518215,2.1172399999999993,-1.7647999999999997,4.114892709608436,6.26897593835285,6.404354382789052,0.5141422631000001,2.8477447072992024
Australia,AUS,1873,0,0,0.2719579999999997,-0.8764073598600902,-4.687499414062568,-8.937304124734347,16.67824877334787,2.040710000000001,-4.9106999999999985,-0.47377509989394717,33.62202789711088,-6.631564288853994,0.6630943988999997,2.6337298693747084
Australia,AUS,1874,0,0,0.15331700000000037,0.3070637130042131,4.918032141897433,-1.073006607224225,11.254652942787025,1.15219,3.940199999999999,-2.5481953765394803,22.001213234328176,-5.394573991204191,2.1052688128000003,2.8842998503455073
Australia,AUS,1875,0,0,-0.09267499999999984,2.0566037904381522,8.19670712174334,14.366207705393453,10.38316458925519,3.5577800000000006,9.099499999999999,1.7767783316148145,10.511173955816066,1.5151472689369172,1.1716936112727274,3.7953872530320205
Australia,AUS,1876,0,0,-0.034091999999999345,2.840820131427341,4.687499414062568,15.553272291609389,5.746900221761697,2.5917899999999996,-3.5815999999999986,3.2031919402834896,5.3428200157868755,-0.2987871261562851,2.0343400321818184,2.266796729868397
Australia,AUS,1877,0,0,-0.1111500000000003,5.626194107076849,4.545454545454541,22.659297968113012,-1.7625899358629127,4.936959999999998,-5.759500000000001,4.2714972645997715,5.467625886758065,-2.0328690796076727,1.8886861901818177,2.699273289669602
Australia,AUS,1878,0,0,-0.35719999999999974,5.189782751451438,1.492513254625294,30.45012060733956,7.072399026180776,1.3263200000000004,1.4345999999999997,1.9693284488465357,1.430615238798394,-2.8037485486789,1.2804963033636363,4.975238681370097
Australia,AUS,1879,0,0,-0.2966500000000005,-1.4961257783121962,-4.347826086956519,5.553763384032173,5.162944002266778,-4.842499999999999,3.284200000000001,-1.316419514629652,-17.053205953632034,0.9750687974395961,0.9638125814166661,3.8097093254682917
Australia,AUS,1880,0,0,-0.2905920000000002,-5.583090459634532,-5.882330103803546,-29.529085135613762,-3.354771411229651,-0.4668599999999995,4.935999999999999,0.5936220077100596,-5.218617849054241,5.265502126735364,0.8432147045714287,1.3053050211482837
Australia,AUS,1881,0,0,-0.9185000000000003,1.2008294196358849,-4.545454545454541,-0.49926642092985585,4.787604452609839,5.083689999999999,2.326799999999998,4.550424260052621,30.427631451227665,-2.0587742448139816,0.08118095692857143,2.117328511639893
Australia,AUS,1882,0,0,-0.6779084000000002,10.415632577003947,0.0,41.40984473778169,4.604316555226573,0.40543000000000107,1.0338000000000014,5.709978639509444,25.297619113102687,-8.15660588618713,-0.029756234785714288,3.107340795909588
Australia,AUS,1883,0,0,-0.6831830000000005,5.954737553485323,12.6984,27.987266501381015,2.973915939802585,-2.522249999999998,0.8708000000000021,0.8977092422281785,19.54602768557143,-0.7634728721592682,-0.18890701342857139,2.0170794146610445
Australia,AUS,1884,0,0,-0.9035750000000005,1.0385370309558606,12.499985937501767,20.17608819995744,4.418844546401046,2.2979499999999984,6.071799999999997,0.8829673608529265,20.071259022778754,0.46662144422269236,0.0984809947142857,2.436686746588041
Australia,AUS,1885,0,0,-0.7677499999999995,3.8038054305384925,1.4084621305309408,22.045405110506145,0.82284606503642,-0.09083000000000008,7.137899999999997,3.5850731178244164,8.016877626661213,-4.459348578385501,0.4801946204,3.604477485580072
Australia,AUS,1886,0,0,-0.6809500000000002,3.4641203918021555,0.0,8.530030061142103,1.8771612109495406,1.470769999999999,4.880600000000001,1.2008843010163583,2.670622981182169,-2.256153431747601,0.3268704907333333,2.9625726340918472
Australia,AUS,1887,0,0,-1.0247166999999995,0.39540431648323326,-2.77776666666667,-6.516179318127624,4.97679628019525,1.5778899999999985,1.2734000000000023,0.8470646117338665,9.570312635238775,4.60266080700321,0.07336227640000015,2.301169591649117
Australia,AUS,1888,0,0,-1.2503582999999998,3.665178522325241,-6.944433333333333,12.637741273351843,1.2283820834188663,-0.7302900000000001,-1.3139999999999985,2.3191527774945486,29.19075147736676,1.0304417392916791,0.23794783040000003,1.2159478951799196
Australia,AUS,1889,0,0,-1.0143415999999998,4.154807660854498,-4.285713795918422,14.4895744552217,-0.5182926629951123,-1.58712,-0.3825999999999996,0.20186699990684676,27.89661307528213,-1.3289656312708509,-0.13479588673333337,0.10462888880841116
Australia,AUS,1890,0,0,-0.7455499999999997,1.0868112998787482,0.0,-9.092504755251607,-3.241258153315485,-4.098369999999998,1.7940000000000011,-0.6656691932620862,-2.908277355308675,0.8735209926510445,-0.7087234128666667,-0.4280704632769096
Australia,AUS,1891,0,1,-0.7225082999999999,2.6870481958491066,-1.492549075516525,2.3092256727331506,-5.378486077264588,0.932630000000001,5.218400000000001,1.7145313615729352,-15.26132405527476,2.5629796336563184,-0.19455202220000004,0.29296968633778914
Australia,AUS,1892,0,1,-0.6476249999999997,5.814784013262364,-2.98509815103305,25.003571257028145,-14.818481872650136,-3.322159999999999,9.383099999999999,5.74902987519269,-14.362519190425404,4.847108293973999,0.7003490341333332,1.42797929068716
Australia,AUS,1898,0,0,-0.3557667000000002,-9.617041501328771,-1.8181960991714763,-44.24466774035174,1.7274472170679234,-0.2616300000000016,-2.344400000000002,-6.692710683738351,-1.1884549842732017,-1.5985165717368508,0.20222445966666666,1.4905441104500032
Australia,AUS,1899,0,0,-0.4501417000000001,-9.563182515417362,3.6363485619856695,-29.645865797793846,23.502421656882788,2.7015800000000008,-6.7111999999999945,-4.427675316105023,14.069456754022514,5.127156128696779,-0.6639409126666665,2.981174310157322
Australia,AUS,1900,0,0,-0.16796670000000002,-4.862390422984319,7.407422222222215,-10.903933382595788,8.553459108587337,-0.5938799999999994,-0.1890999999999976,-0.40276349590330773,16.580755970838634,2.4978099122573107,-0.6762877802000001,2.4716668415348377
Australia,AUS,1901,0,0,0.3378083000000003,-1.2152524421165045,3.508757894736836,-11.74476790431731,2.155797084717004,0.37992999999999777,-4.651500000000003,0.9188429330203696,5.464480894385515,-6.071756773146824,-0.36760400373333346,2.073422672556261
Australia,AUS,1902,0,0,0.46782499999999994,-2.7161180623148704,8.620674673010399,-15.925543369452622,-3.525413533208832,3.4342499999999996,-4.464600000000002,-1.3020986985503413,0.07369204567944099,-0.7549193504052241,-0.18897671113333342,2.774929639074294
Australia,AUS,1903,0,0,0.4900000000000002,-0.4914095055730483,8.47460453892943,7.527212490461088,3.0699278359087367,2.7613600000000016,2.974899999999997,-0.037349708262507386,9.622501848455922,-0.9159044506087413,-0.23348279573333333,1.8221614203922385
Australia,AUS,1904,0,0,0.7137920000000002,-0.32816856428794505,-3.1745904761904753,11.556468662529218,6.827356253062256,-3.9333999999999993,1.4332999999999985,-0.336949614951515,22.23858607721192,4.315988377174921,-0.06149386673333344,4.147488510291733
Australia,AUS,1905,0,0,0.5024332999999999,-2.430194951176529,-4.687499414062568,-3.6057470953982262,6.122145701887716,-5.30226,-0.615899999999997,0.9400466746418923,20.459149233532692,10.36296853674854,-0.5232327604666668,4.390371744908644
